Version ,Date,Company,Company Code,Company Code Description,Currency,Sales Org,Sales Org Name,Country,Region,City,Product,Product Description,UOM,UOM Description,Product Group,Customer,Customer Name,Customer Country,Customer City,Profit Center,Profit Center Description,Account,Audit Trail,ASP,Volume,Revenue,COGS_SP,COGS
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,CAT350,CatalyPro,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,5400,10400,56160000,3988,41475200
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,GC135,General Chemicals,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3200,15600,49920000,2100,32760000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,BO520,Bondex,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,6500,18772000,2400,15600000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US2,West,Seattle,OX140,OxidaClear,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2140,3900,8346000,1498,5842200
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,8140,10400,84656000,4390,45656000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,BO520,Bondex,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,5200,15017600,2400,12480000
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US10,South,Miami,PO450,PolyZyme,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1121,10400,11658400,911,9474400
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,PC103,Polyethylene Compound,kg,Kilograms,Polymers,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,14300,14643200,635,9080500
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,SY300,Syntholene,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,3672,3900,14320800,2731,10650900
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,SY300,Syntholene,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,3672,15600,57283200,2731,42603600
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,OR102,Organic Reagent,g,Grams,Reagents,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,12000,28800000,1820,21840000
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,BO520,Bondex,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,2600,7508800,2400,6240000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,OX140,OxidaClear,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2140,31200,66768000,1498,46737600
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,TH260,ThermoFlux,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,4300,3900,16770000,3100,12090000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US6,Northeast,New York,OR102,Organic Reagent,g,Grams,Reagents,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,9000,21600000,1820,16380000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,BI370,BioSolva,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2999,9100,27290900,1877,17080700
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US10,South,Miami,HY380,HydroSil,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1891,7800,14749800,936,7300800
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,899,10400,9349600,465,4836000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,HY380,HydroSil,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1891,6500,12291500,936,6084000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,OR102,Organic Reagent,g,Grams,Reagents,3500,Covestro,GER,Leverkusen,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,13500,32400000,1820,24570000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,CAT350,CatalyPro,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,5400,49400,266760000,3988,197007200
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,7800,7012200,465,3627000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,BO520,Bondex,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2888,5200,15017600,2400,12480000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,BO520,Bondex,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2888,7800,22526400,2400,18720000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,SY300,Syntholene,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3672,14300,52509600,2731,39053300
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,OR102,Organic Reagent,g,Grams,Reagents,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,12000,28800000,1820,21840000
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,SY300,Syntholene,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3672,2600,9547200,2731,7100600
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,BI370,BioSolva,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2999,10400,31189600,1877,19520800
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,OX140,OxidaClear,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2140,10400,22256000,1498,15579200
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,44200,39735800,465,20553000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US6,Northeast,New York,SY300,Syntholene,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3672,20800,76377600,2731,56804800
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,HY380,HydroSil,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1891,6500,12291500,936,6084000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US6,Northeast,New York,BO520,Bondex,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2888,13000,37544000,2400,31200000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,GC135,General Chemicals,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,3200,5200,16640000,2100,10920000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US2,West,Seattle,BO520,Bondex,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,7800,22526400,2400,18720000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,BO520,Bondex,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,18200,52561600,2400,43680000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,PO450,PolyZyme,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1121,11700,13115700,911,10658700
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,BI370,BioSolva,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2999,10400,31189600,1877,19520800
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,BO520,Bondex,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,10400,30035200,2400,24960000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,PO450,PolyZyme,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1121,15600,17487600,911,14211600
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,HY380,HydroSil,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1891,6500,12291500,936,6084000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,BI370,BioSolva,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2999,6500,19493500,1877,12200500
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,5200,4674800,465,2418000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,OX140,OxidaClear,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2140,18200,38948000,1498,27263600
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,TH260,ThermoFlux,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,4300,7800,33540000,3100,24180000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,BO520,Bondex,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2888,5200,15017600,2400,12480000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,BO520,Bondex,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2888,10400,30035200,2400,24960000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,GC135,General Chemicals,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3200,5200,16640000,2100,10920000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US6,Northeast,New York,HY380,HydroSil,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1891,7800,14749800,936,7300800
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,PC103,Polyethylene Compound,kg,Kilograms,Polymers,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,6500,6656000,635,4127500
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,8140,14300,116402000,4390,62777000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,OX140,OxidaClear,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2140,13000,27820000,1498,19474000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,OR102,Organic Reagent,g,Grams,Reagents,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,36000,86400000,1820,65520000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,IS101,Industrial Solvent,L,Liters,Solvents,5000,ExxonMobil Chemical,USA4,Spring,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,2400,6240000,1890,4536000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,OX140,OxidaClear,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2140,5200,11128000,1498,7789600
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,GC135,General Chemicals,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,3200,10400,33280000,2100,21840000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,OX140,OxidaClear,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2140,36400,77896000,1498,54527200
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,BO520,Bondex,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,13000,37544000,2400,31200000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,HY380,HydroSil,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1891,23400,44249400,936,21902400
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,10400,9349600,465,4836000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,SY300,Syntholene,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3672,7800,28641600,2731,21301800
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,CAT350,CatalyPro,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,5400,11700,63180000,3988,46659600
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US3,South,Houston,OR102,Organic Reagent,g,Grams,Reagents,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,10500,25200000,1820,19110000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,PO450,PolyZyme,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1121,28600,32060600,911,26054600
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US10,South,Miami,RE630,ReactoMax,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,32500,264550000,4390,142675000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,TH260,ThermoFlux,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,4300,27300,117390000,3100,84630000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,OX140,OxidaClear,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2140,9100,19474000,1498,13631800
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,BO520,Bondex,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2888,10400,30035200,2400,24960000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,RE630,ReactoMax,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,8140,22100,179894000,4390,97019000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,HY380,HydroSil,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1891,7800,14749800,936,7300800
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,GC135,General Chemicals,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,3200,16900,54080000,2100,35490000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,CAT350,CatalyPro,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,5400,10400,56160000,3988,41475200
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,PO450,PolyZyme,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1121,11700,13115700,911,10658700
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,9100,8180900,465,4231500
